FullDate,DateKey,Year,Quarter,QuarterName,Month,MonthName,MonthShort,WeekOfYear,DayOfWeek,DayName,DayOfMonth,IsWeekend,YearMonth,YearQuarter,FiscalYear,FiscalQuarter,IsHoliday,Season
2014-08-17,20140817,2014,3,Q3,8,August,Aug,33,7,Sunday,17,1,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-18,20140818,2014,3,Q3,8,August,Aug,34,1,Monday,18,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-19,20140819,2014,3,Q3,8,August,Aug,34,2,Tuesday,19,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-20,20140820,2014,3,Q3,8,August,Aug,34,3,Wednesday,20,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-21,20140821,2014,3,Q3,8,August,Aug,34,4,Thursday,21,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-22,20140822,2014,3,Q3,8,August,Aug,34,5,Friday,22,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-23,20140823,2014,3,Q3,8,August,Aug,34,6,Saturday,23,1,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-24,20140824,2014,3,Q3,8,August,Aug,34,7,Sunday,24,1,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-25,20140825,2014,3,Q3,8,August,Aug,35,1,Monday,25,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-26,20140826,2014,3,Q3,8,August,Aug,35,2,Tuesday,26,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-27,20140827,2014,3,Q3,8,August,Aug,35,3,Wednesday,27,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-28,20140828,2014,3,Q3,8,August,Aug,35,4,Thursday,28,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-29,20140829,2014,3,Q3,8,August,Aug,35,5,Friday,29,0,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-30,20140830,2014,3,Q3,8,August,Aug,35,6,Saturday,30,1,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-08-31,20140831,2014,3,Q3,8,August,Aug,35,7,Sunday,31,1,2014-08,2014-Q3,FY2014,FQ1,0,Summer
2014-09-01,20140901,2014,3,Q3,9,September,Sep,36,1,Monday,1,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-02,20140902,2014,3,Q3,9,September,Sep,36,2,Tuesday,2,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-03,20140903,2014,3,Q3,9,September,Sep,36,3,Wednesday,3,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-04,20140904,2014,3,Q3,9,September,Sep,36,4,Thursday,4,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-05,20140905,2014,3,Q3,9,September,Sep,36,5,Friday,5,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-06,20140906,2014,3,Q3,9,September,Sep,36,6,Saturday,6,1,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-07,20140907,2014,3,Q3,9,September,Sep,36,7,Sunday,7,1,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-08,20140908,2014,3,Q3,9,September,Sep,37,1,Monday,8,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-09,20140909,2014,3,Q3,9,September,Sep,37,2,Tuesday,9,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-10,20140910,2014,3,Q3,9,September,Sep,37,3,Wednesday,10,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-11,20140911,2014,3,Q3,9,September,Sep,37,4,Thursday,11,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-12,20140912,2014,3,Q3,9,September,Sep,37,5,Friday,12,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-13,20140913,2014,3,Q3,9,September,Sep,37,6,Saturday,13,1,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-14,20140914,2014,3,Q3,9,September,Sep,37,7,Sunday,14,1,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-15,20140915,2014,3,Q3,9,September,Sep,38,1,Monday,15,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-16,20140916,2014,3,Q3,9,September,Sep,38,2,Tuesday,16,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-17,20140917,2014,3,Q3,9,September,Sep,38,3,Wednesday,17,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-18,20140918,2014,3,Q3,9,September,Sep,38,4,Thursday,18,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-19,20140919,2014,3,Q3,9,September,Sep,38,5,Friday,19,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-20,20140920,2014,3,Q3,9,September,Sep,38,6,Saturday,20,1,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-21,20140921,2014,3,Q3,9,September,Sep,38,7,Sunday,21,1,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-22,20140922,2014,3,Q3,9,September,Sep,39,1,Monday,22,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-23,20140923,2014,3,Q3,9,September,Sep,39,2,Tuesday,23,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-24,20140924,2014,3,Q3,9,September,Sep,39,3,Wednesday,24,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-25,20140925,2014,3,Q3,9,September,Sep,39,4,Thursday,25,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-26,20140926,2014,3,Q3,9,September,Sep,39,5,Friday,26,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-27,20140927,2014,3,Q3,9,September,Sep,39,6,Saturday,27,1,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-28,20140928,2014,3,Q3,9,September,Sep,39,7,Sunday,28,1,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-29,20140929,2014,3,Q3,9,September,Sep,40,1,Monday,29,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-09-30,20140930,2014,3,Q3,9,September,Sep,40,2,Tuesday,30,0,2014-09,2014-Q3,FY2014,FQ1,0,Autumn
2014-10-01,20141001,2014,4,Q4,10,October,Oct,40,3,Wednesday,1,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-02,20141002,2014,4,Q4,10,October,Oct,40,4,Thursday,2,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-03,20141003,2014,4,Q4,10,October,Oct,40,5,Friday,3,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-04,20141004,2014,4,Q4,10,October,Oct,40,6,Saturday,4,1,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-05,20141005,2014,4,Q4,10,October,Oct,40,7,Sunday,5,1,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-06,20141006,2014,4,Q4,10,October,Oct,41,1,Monday,6,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-07,20141007,2014,4,Q4,10,October,Oct,41,2,Tuesday,7,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-08,20141008,2014,4,Q4,10,October,Oct,41,3,Wednesday,8,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-09,20141009,2014,4,Q4,10,October,Oct,41,4,Thursday,9,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-10,20141010,2014,4,Q4,10,October,Oct,41,5,Friday,10,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-11,20141011,2014,4,Q4,10,October,Oct,41,6,Saturday,11,1,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-12,20141012,2014,4,Q4,10,October,Oct,41,7,Sunday,12,1,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-13,20141013,2014,4,Q4,10,October,Oct,42,1,Monday,13,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-14,20141014,2014,4,Q4,10,October,Oct,42,2,Tuesday,14,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-15,20141015,2014,4,Q4,10,October,Oct,42,3,Wednesday,15,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-16,20141016,2014,4,Q4,10,October,Oct,42,4,Thursday,16,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-17,20141017,2014,4,Q4,10,October,Oct,42,5,Friday,17,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-18,20141018,2014,4,Q4,10,October,Oct,42,6,Saturday,18,1,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-19,20141019,2014,4,Q4,10,October,Oct,42,7,Sunday,19,1,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-20,20141020,2014,4,Q4,10,October,Oct,43,1,Monday,20,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-21,20141021,2014,4,Q4,10,October,Oct,43,2,Tuesday,21,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-22,20141022,2014,4,Q4,10,October,Oct,43,3,Wednesday,22,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-23,20141023,2014,4,Q4,10,October,Oct,43,4,Thursday,23,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-24,20141024,2014,4,Q4,10,October,Oct,43,5,Friday,24,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-25,20141025,2014,4,Q4,10,October,Oct,43,6,Saturday,25,1,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-26,20141026,2014,4,Q4,10,October,Oct,43,7,Sunday,26,1,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-27,20141027,2014,4,Q4,10,October,Oct,44,1,Monday,27,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-28,20141028,2014,4,Q4,10,October,Oct,44,2,Tuesday,28,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-29,20141029,2014,4,Q4,10,October,Oct,44,3,Wednesday,29,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-30,20141030,2014,4,Q4,10,October,Oct,44,4,Thursday,30,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-10-31,20141031,2014,4,Q4,10,October,Oct,44,5,Friday,31,0,2014-10,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-01,20141101,2014,4,Q4,11,November,Nov,44,6,Saturday,1,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-02,20141102,2014,4,Q4,11,November,Nov,44,7,Sunday,2,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-03,20141103,2014,4,Q4,11,November,Nov,45,1,Monday,3,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-04,20141104,2014,4,Q4,11,November,Nov,45,2,Tuesday,4,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-05,20141105,2014,4,Q4,11,November,Nov,45,3,Wednesday,5,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-06,20141106,2014,4,Q4,11,November,Nov,45,4,Thursday,6,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-07,20141107,2014,4,Q4,11,November,Nov,45,5,Friday,7,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-08,20141108,2014,4,Q4,11,November,Nov,45,6,Saturday,8,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-09,20141109,2014,4,Q4,11,November,Nov,45,7,Sunday,9,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-10,20141110,2014,4,Q4,11,November,Nov,46,1,Monday,10,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-11,20141111,2014,4,Q4,11,November,Nov,46,2,Tuesday,11,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-12,20141112,2014,4,Q4,11,November,Nov,46,3,Wednesday,12,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-13,20141113,2014,4,Q4,11,November,Nov,46,4,Thursday,13,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-14,20141114,2014,4,Q4,11,November,Nov,46,5,Friday,14,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-15,20141115,2014,4,Q4,11,November,Nov,46,6,Saturday,15,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-16,20141116,2014,4,Q4,11,November,Nov,46,7,Sunday,16,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-17,20141117,2014,4,Q4,11,November,Nov,47,1,Monday,17,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-18,20141118,2014,4,Q4,11,November,Nov,47,2,Tuesday,18,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-19,20141119,2014,4,Q4,11,November,Nov,47,3,Wednesday,19,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-20,20141120,2014,4,Q4,11,November,Nov,47,4,Thursday,20,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-21,20141121,2014,4,Q4,11,November,Nov,47,5,Friday,21,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-22,20141122,2014,4,Q4,11,November,Nov,47,6,Saturday,22,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-23,20141123,2014,4,Q4,11,November,Nov,47,7,Sunday,23,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-24,20141124,2014,4,Q4,11,November,Nov,48,1,Monday,24,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-25,20141125,2014,4,Q4,11,November,Nov,48,2,Tuesday,25,0,2014-11,2014-Q4,FY2014,FQ2,1,Autumn
2014-11-26,20141126,2014,4,Q4,11,November,Nov,48,3,Wednesday,26,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-27,20141127,2014,4,Q4,11,November,Nov,48,4,Thursday,27,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-28,20141128,2014,4,Q4,11,November,Nov,48,5,Friday,28,0,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-29,20141129,2014,4,Q4,11,November,Nov,48,6,Saturday,29,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-11-30,20141130,2014,4,Q4,11,November,Nov,48,7,Sunday,30,1,2014-11,2014-Q4,FY2014,FQ2,0,Autumn
2014-12-01,20141201,2014,4,Q4,12,December,Dec,49,1,Monday,1,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-02,20141202,2014,4,Q4,12,December,Dec,49,2,Tuesday,2,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-03,20141203,2014,4,Q4,12,December,Dec,49,3,Wednesday,3,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-04,20141204,2014,4,Q4,12,December,Dec,49,4,Thursday,4,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-05,20141205,2014,4,Q4,12,December,Dec,49,5,Friday,5,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-06,20141206,2014,4,Q4,12,December,Dec,49,6,Saturday,6,1,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-07,20141207,2014,4,Q4,12,December,Dec,49,7,Sunday,7,1,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-08,20141208,2014,4,Q4,12,December,Dec,50,1,Monday,8,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-09,20141209,2014,4,Q4,12,December,Dec,50,2,Tuesday,9,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-10,20141210,2014,4,Q4,12,December,Dec,50,3,Wednesday,10,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-11,20141211,2014,4,Q4,12,December,Dec,50,4,Thursday,11,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-12,20141212,2014,4,Q4,12,December,Dec,50,5,Friday,12,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-13,20141213,2014,4,Q4,12,December,Dec,50,6,Saturday,13,1,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-14,20141214,2014,4,Q4,12,December,Dec,50,7,Sunday,14,1,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-15,20141215,2014,4,Q4,12,December,Dec,51,1,Monday,15,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-16,20141216,2014,4,Q4,12,December,Dec,51,2,Tuesday,16,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-17,20141217,2014,4,Q4,12,December,Dec,51,3,Wednesday,17,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-18,20141218,2014,4,Q4,12,December,Dec,51,4,Thursday,18,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-19,20141219,2014,4,Q4,12,December,Dec,51,5,Friday,19,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-20,20141220,2014,4,Q4,12,December,Dec,51,6,Saturday,20,1,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-21,20141221,2014,4,Q4,12,December,Dec,51,7,Sunday,21,1,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-22,20141222,2014,4,Q4,12,December,Dec,52,1,Monday,22,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-23,20141223,2014,4,Q4,12,December,Dec,52,2,Tuesday,23,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-24,20141224,2014,4,Q4,12,December,Dec,52,3,Wednesday,24,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-25,20141225,2014,4,Q4,12,December,Dec,52,4,Thursday,25,0,2014-12,2014-Q4,FY2014,FQ2,1,Winter
2014-12-26,20141226,2014,4,Q4,12,December,Dec,52,5,Friday,26,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-27,20141227,2014,4,Q4,12,December,Dec,52,6,Saturday,27,1,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-28,20141228,2014,4,Q4,12,December,Dec,52,7,Sunday,28,1,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-29,20141229,2014,4,Q4,12,December,Dec,1,1,Monday,29,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-30,20141230,2014,4,Q4,12,December,Dec,1,2,Tuesday,30,0,2014-12,2014-Q4,FY2014,FQ2,0,Winter
2014-12-31,20141231,2014,4,Q4,12,December,Dec,1,3,Wednesday,31,0,2014-12,2014-Q4,FY2014,FQ2,1,Winter
2015-01-01,20150101,2015,1,Q1,1,January,Jan,1,4,Thursday,1,0,2015-01,2015-Q1,FY2014,FQ3,1,Winter
2015-01-02,20150102,2015,1,Q1,1,January,Jan,1,5,Friday,2,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-03,20150103,2015,1,Q1,1,January,Jan,1,6,Saturday,3,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-04,20150104,2015,1,Q1,1,January,Jan,1,7,Sunday,4,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-05,20150105,2015,1,Q1,1,January,Jan,2,1,Monday,5,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-06,20150106,2015,1,Q1,1,January,Jan,2,2,Tuesday,6,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-07,20150107,2015,1,Q1,1,January,Jan,2,3,Wednesday,7,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-08,20150108,2015,1,Q1,1,January,Jan,2,4,Thursday,8,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-09,20150109,2015,1,Q1,1,January,Jan,2,5,Friday,9,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-10,20150110,2015,1,Q1,1,January,Jan,2,6,Saturday,10,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-11,20150111,2015,1,Q1,1,January,Jan,2,7,Sunday,11,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-12,20150112,2015,1,Q1,1,January,Jan,3,1,Monday,12,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-13,20150113,2015,1,Q1,1,January,Jan,3,2,Tuesday,13,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-14,20150114,2015,1,Q1,1,January,Jan,3,3,Wednesday,14,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-15,20150115,2015,1,Q1,1,January,Jan,3,4,Thursday,15,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-16,20150116,2015,1,Q1,1,January,Jan,3,5,Friday,16,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-17,20150117,2015,1,Q1,1,January,Jan,3,6,Saturday,17,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-18,20150118,2015,1,Q1,1,January,Jan,3,7,Sunday,18,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-19,20150119,2015,1,Q1,1,January,Jan,4,1,Monday,19,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-20,20150120,2015,1,Q1,1,January,Jan,4,2,Tuesday,20,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-21,20150121,2015,1,Q1,1,January,Jan,4,3,Wednesday,21,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-22,20150122,2015,1,Q1,1,January,Jan,4,4,Thursday,22,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-23,20150123,2015,1,Q1,1,January,Jan,4,5,Friday,23,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-24,20150124,2015,1,Q1,1,January,Jan,4,6,Saturday,24,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-25,20150125,2015,1,Q1,1,January,Jan,4,7,Sunday,25,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-26,20150126,2015,1,Q1,1,January,Jan,5,1,Monday,26,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-27,20150127,2015,1,Q1,1,January,Jan,5,2,Tuesday,27,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-28,20150128,2015,1,Q1,1,January,Jan,5,3,Wednesday,28,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-29,20150129,2015,1,Q1,1,January,Jan,5,4,Thursday,29,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-30,20150130,2015,1,Q1,1,January,Jan,5,5,Friday,30,0,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-01-31,20150131,2015,1,Q1,1,January,Jan,5,6,Saturday,31,1,2015-01,2015-Q1,FY2014,FQ3,0,Winter
2015-02-01,20150201,2015,1,Q1,2,February,Feb,5,7,Sunday,1,1,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-02,20150202,2015,1,Q1,2,February,Feb,6,1,Monday,2,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-03,20150203,2015,1,Q1,2,February,Feb,6,2,Tuesday,3,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-04,20150204,2015,1,Q1,2,February,Feb,6,3,Wednesday,4,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-05,20150205,2015,1,Q1,2,February,Feb,6,4,Thursday,5,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-06,20150206,2015,1,Q1,2,February,Feb,6,5,Friday,6,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-07,20150207,2015,1,Q1,2,February,Feb,6,6,Saturday,7,1,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-08,20150208,2015,1,Q1,2,February,Feb,6,7,Sunday,8,1,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-09,20150209,2015,1,Q1,2,February,Feb,7,1,Monday,9,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-10,20150210,2015,1,Q1,2,February,Feb,7,2,Tuesday,10,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-11,20150211,2015,1,Q1,2,February,Feb,7,3,Wednesday,11,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-12,20150212,2015,1,Q1,2,February,Feb,7,4,Thursday,12,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-13,20150213,2015,1,Q1,2,February,Feb,7,5,Friday,13,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-14,20150214,2015,1,Q1,2,February,Feb,7,6,Saturday,14,1,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-15,20150215,2015,1,Q1,2,February,Feb,7,7,Sunday,15,1,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-16,20150216,2015,1,Q1,2,February,Feb,8,1,Monday,16,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-17,20150217,2015,1,Q1,2,February,Feb,8,2,Tuesday,17,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-18,20150218,2015,1,Q1,2,February,Feb,8,3,Wednesday,18,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-19,20150219,2015,1,Q1,2,February,Feb,8,4,Thursday,19,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-20,20150220,2015,1,Q1,2,February,Feb,8,5,Friday,20,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-21,20150221,2015,1,Q1,2,February,Feb,8,6,Saturday,21,1,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-22,20150222,2015,1,Q1,2,February,Feb,8,7,Sunday,22,1,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-23,20150223,2015,1,Q1,2,February,Feb,9,1,Monday,23,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-24,20150224,2015,1,Q1,2,February,Feb,9,2,Tuesday,24,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-25,20150225,2015,1,Q1,2,February,Feb,9,3,Wednesday,25,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-26,20150226,2015,1,Q1,2,February,Feb,9,4,Thursday,26,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-27,20150227,2015,1,Q1,2,February,Feb,9,5,Friday,27,0,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-02-28,20150228,2015,1,Q1,2,February,Feb,9,6,Saturday,28,1,2015-02,2015-Q1,FY2014,FQ3,0,Winter
2015-03-01,20150301,2015,1,Q1,3,March,Mar,9,7,Sunday,1,1,2015-03,2015-Q1,FY2014,FQ3,0,Spring
2015-03-02,20150302,2015,1,Q1,3,March,Mar,10,1,Monday,2,0,2015-03,2015-Q1,FY2014,FQ3,0,Spring
2015-03-03,20150303,2015,1,Q1,3,March,Mar,10,2,Tuesday,3,0,2015-03,2015-Q1,FY2014,FQ3,0,Spring
